Date,Qobs,Qmhm,Qmhm_mat,Melt_total
1/14/2015,90.8,139.4702359,128.4510889,2.168
1/15/2015,96.3,138.4035874,127.9132634,2.234
1/16/2015,95.8,141.8555545,131.5442567,2.109
1/17/2015,92.9,144.1089686,133.9343125,2.065
1/18/2015,93.8,144.8082886,134.7376998,1.867
1/19/2015,95.2,145.1486686,135.3553176,1.757
1/20/2015,91.6,149.0368343,139.5385277,2.222
1/21/2015,95.6,158.1243157,148.7272031,2.488
1/22/2015,96.5,168.4993705,158.9696574,2.197
1/23/2015,96.4,178.1710384,168.5605901,2.906
1/24/2015,103,190.8974441,180.014702,3.083
1/25/2015,115,206.0033583,193.9198901,2.927
1/26/2015,121,221.6081194,209.7393736,2.615
1/27/2015,118,233.9553569,222.0484892,2.245
1/28/2015,105,235.0896595,223.2934636,1.646
1/29/2015,99.2,225.6506303,214.3277699,2.164
1/30/2015,104,209.6259415,198.4681293,2.573
1/31/2015,104,193.6971038,183.1979098,2.799
2/1/2015,99.7,181.6952622,171.7832449,2.507
2/2/2015,98,172.4574611,163.0858525,2.395
2/3/2015,98.7,164.3425623,155.3703242,2.286
2/4/2015,95.8,157.092378,148.6181985,2.709
2/5/2015,95.7,154.6598363,146.8859198,2.929
2/6/2015,95.6,156.9415546,149.5903936,2.854
2/7/2015,92.8,159.2539973,152.1740699,2.043
2/8/2015,94.4,156.8899776,149.938971,0.952
2/9/2015,79.4,148.2396353,141.607001,0
2/10/2015,65.1,137.7539482,131.5120578,0.563
2/11/2015,67.2,131.3117357,125.6805296,1.136
2/12/2015,70.5,132.2661391,126.9404065,1.82
2/13/2015,81.4,135.7838488,130.7154835,2.582
2/14/2015,85.8,139.0604674,134.1216304,1.889
2/15/2015,83.7,138.8327158,134.0599783,1.839
2/16/2015,87.6,137.5529361,133.0373091,1.95
2/17/2015,87.9,136.4254829,132.350646,1.706
2/18/2015,77.8,129.0334265,124.5867794,0
2/19/2015,63,116.5594407,112.2182613,0
2/20/2015,61.9,103.9954931,100.0438262,0.315
2/21/2015,54.9,94.55269701,90.779418,0
2/22/2015,54,85.97943328,82.4867391,0.2
2/23/2015,56.2,82.20000597,78.881101,1.641
2/24/2015,61.4,82.53744789,79.5171657,0.58
2/25/2015,66.2,83.51388437,80.5593939,0.777
2/26/2015,62,82.50725561,79.6415811,0.62
2/27/2015,65.3,83.13773667,80.5149749,0.453
2/28/2015,61.6,86.13510591,83.5882713,0.983
3/1/2015,57.1,85.58849716,83.0214609,0.159
3/2/2015,54.1,82.56461313,80.0762419,0.224
3/3/2015,52.7,79.98886517,77.5480602,0.918
3/4/2015,54.3,77.84972206,75.6508909,1.172
3/5/2015,56.7,78.59351572,76.5934959,2.123
3/6/2015,59.4,81.57725452,79.7741935,2.281
3/7/2015,62.8,85.89502426,84.1912176,2.344
3/8/2015,66.6,90.42357393,88.8647897,2.637
3/9/2015,70.4,95.73310183,94.270256,2.8
3/10/2015,74,100.5725182,99.1897356,3.385
3/11/2015,71.9,105.4173125,97.902084,3.697
3/12/2015,73.6,109.3146722,85.9043819,2.474
3/13/2015,70.7,109.1366485,75.9171741,1.559
3/14/2015,64.2,105.2195767,67.9021165,1.488
3/15/2015,61.6,101.9537215,61.5027649,2.73
3/16/2015,62.6,101.4300731,56.3244995,2.269
3/17/2015,62.5,102.08638,52.8047241,2.49
3/18/2015,62.4,103.0683711,50.946436,2.313
3/19/2015,62,103.9582676,49.3533355,2.143
3/20/2015,60.6,103.3733676,47.965805,2.285
3/21/2015,57.4,101.8002811,46.7545194,1.97
3/22/2015,55.4,99.4989158,45.6881174,1.096
3/23/2015,,95.33324347,44.7418386,0.669
3/24/2015,,92.37527628,44.3296868,0
3/25/2015,,89.48108826,44.3668603,0
3/26/2015,,85.24959291,44.685858,0.028
3/27/2015,,81.52680196,45.0006122,0
3/28/2015,,76.11968247,44.1769935,0.154
3/29/2015,,73.64518621,43.4564634,0.473
3/30/2015,,70.74098913,42.9498656,0
3/31/2015,,66.68048567,42.6095658,0.885
4/1/2015,,62.72222757,41.9912245,0.921
4/2/2015,,61.32498156,41.3997089,1.069
4/3/2015,,60.80003944,40.8661524,0.431
4/4/2015,,59.2151145,40.3797397,0.169
4/5/2015,,57.68242413,39.9415886,0.665
4/6/2015,,57.75487045,39.5505704,1.311
4/7/2015,,58.75196278,39.1928111,0
4/8/2015,,57.75609664,38.8606307,0.537
4/9/2015,,56.6309988,38.5578847,1.318
4/10/2015,,58.31605637,38.2873814,2.269
4/11/2015,,62.62599511,38.0429666,2.547
4/12/2015,,66.77055199,37.8103916,1.547
4/13/2015,,67.31986864,37.5790026,0.424
4/14/2015,,64.15436291,37.3518281,0.049
4/15/2015,,60.53023289,37.1348954,0
4/16/2015,,58.06366814,37.346585,0
4/17/2015,,55.6424358,37.8095359,0
4/18/2015,,51.3159587,37.586453,0.435
4/19/2015,,49.0982726,37.4257403,0
4/20/2015,,47.41549047,37.1417838,0
4/21/2015,,45.95495459,36.8710188,0
4/22/2015,,44.69866243,36.6351159,0.341
4/23/2015,,43.87446132,36.5404848,0.64
4/24/2015,,43.73607234,36.595123,1.708
4/25/2015,,44.18878742,36.4453642,1.884
4/26/2015,,45.23672837,36.1934816,1.119
4/27/2015,,46.21689636,35.9561848,1.35
4/28/2015,,46.61547346,35.7352285,1.254
4/29/2015,,46.38881108,35.5252746,0.865
4/30/2015,,46.14585995,35.3270398,1.244
5/1/2015,,45.90195571,35.2402557,0
5/2/2015,,45.12256889,35.279315,0
5/3/2015,,43.9161127,35.2080223,0
5/4/2015,,42.73153812,34.9879753,0
5/5/2015,,41.70218267,34.7875648,0
5/6/2015,,40.7998771,34.6007239,0
5/7/2015,,40.01598316,34.4344275,0
5/8/2015,,39.33286113,34.2823359,0
5/9/2015,,38.71944981,34.1283624,0
5/10/2015,,38.16021343,33.9679173,0
5/11/2015,,37.67644991,33.8362423,0.561
5/12/2015,,37.27136534,33.7327559,0
5/13/2015,,36.8538901,33.5776692,0
5/14/2015,,36.46820029,33.4224556,0.188
5/15/2015,,36.11853593,33.2744085,0
5/16/2015,,35.81276679,33.1471313,0.437
5/17/2015,,35.56049901,33.0522084,0.287
5/18/2015,,35.33643243,32.9658554,0.343
5/19/2015,,35.17212763,32.92945,1.268
5/20/2015,,35.07818693,32.9429961,0.455
5/21/2015,,34.8883315,32.8403357,0
5/22/2015,,34.6424615,32.6764914,0
5/23/2015,,34.40560556,32.5125296,0
5/24/2015,,34.18418571,32.3560402,0
5/25/2015,,33.97489089,32.2058304,0
5/26/2015,,33.78092253,32.0649371,0
5/27/2015,,33.59979774,31.9316074,0
5/28/2015,,33.42938122,31.8045549,0
5/29/2015,,33.2946215,31.7116927,0
5/30/2015,,33.17340741,31.6241403,0
5/31/2015,,33.00947133,31.4917266,0
6/1/2015,,32.86591789,31.3768432,0
6/2/2015,,32.77711242,31.3133077,0
6/3/2015,,32.69546834,31.2518558,0
6/4/2015,,32.57236588,31.1509783,0
6/5/2015,,32.44127979,31.0391806,0
6/6/2015,,32.31617187,30.9344116,0
6/7/2015,,32.22656589,30.8588347,0
6/8/2015,,32.09112191,30.7382284,0
6/9/2015,,31.95790149,30.620807,0
6/10/2015,,31.92001024,30.6017096,0
6/11/2015,,31.90934442,30.5978296,0
6/12/2015,,31.74877751,30.4482108,0
6/13/2015,,31.59640973,30.3063942,0
6/14/2015,,31.45064361,30.1708458,0
6/15/2015,,31.30894207,30.0402101,0.308
6/16/2015,,31.17189226,29.9140162,0
6/17/2015,,31.03908132,29.7906871,0
6/18/2015,,30.91045057,29.6710033,0
6/19/2015,,30.80939561,29.5748947,0
6/20/2015,,30.73720436,29.5014949,0
6/21/2015,,30.64803273,29.4179767,0
6/22/2015,,30.56575892,29.3411831,0
6/23/2015,,30.47494735,29.2550266,0
6/24/2015,,30.37355885,29.159068,0
6/25/2015,,30.27968211,29.0694494,0
6/26/2015,,30.1537361,28.9504401,0
6/27/2015,,30.0437725,28.8478941,0
6/28/2015,,29.94653222,28.7556188,0
6/29/2015,,29.8264654,28.641863,0
6/30/2015,,29.71030995,28.5315062,0
7/1/2015,,29.5976002,28.424221,0
7/2/2015,,29.48824283,28.3206089,0
7/3/2015,,29.38067219,28.2186783,0
7/4/2015,,29.27334693,28.116826,0
7/5/2015,,29.17144913,28.0199453,0
7/6/2015,,29.07457259,27.9273864,0
7/7/2015,,28.97515403,27.8324235,0
7/8/2015,,28.87585721,27.7376706,0
7/9/2015,,28.8473897,27.7127778,0
7/10/2015,,28.91567585,27.7763583,0
7/11/2015,,29.11080331,27.9975298,0
7/12/2015,,29.85115793,28.8141405,0
7/13/2015,,30.71422641,29.714719,0
7/14/2015,,30.70978326,29.650241,0
7/15/2015,,30.4187025,29.3326395,0
7/16/2015,,30.17789644,29.0706808,0
7/17/2015,,30.01102836,28.8833175,0
7/18/2015,,29.86524559,28.7187219,0
7/19/2015,,29.79808667,28.6361175,0
7/20/2015,,29.72186448,28.5374472,0
7/21/2015,,29.50700697,28.3177011,0
7/22/2015,,29.32899146,28.1351708,0
7/23/2015,,29.1745548,27.9763665,0
7/24/2015,,29.04116934,27.8566846,1.492
7/25/2015,,29.02522306,27.8776903,3.854
7/26/2015,,29.17119774,28.0783332,6.03
7/27/2015,,29.38647389,28.3083779,2.013
7/28/2015,,29.67222026,28.5500243,1.005
7/29/2015,,29.84654268,28.6617507,0.68
7/30/2015,,29.63390141,28.418809,0
7/31/2015,,29.86241556,28.6377132,0
8/1/2015,,30.41051277,29.1225052,0
8/2/2015,,31.32504596,30.0236641,0
8/3/2015,,32.40679676,30.9522691,0
8/4/2015,,32.22116021,30.6314444,0.448
8/5/2015,,33.49366157,31.7394169,0
8/6/2015,,44.80741422,43.1730519,0
8/7/2015,,60.65541861,57.5460708,0
8/8/2015,,61.46603309,58.4469899,0
8/9/2015,,65.28329739,61.9002947,0
8/10/2015,,66.08214145,62.6776267,0
8/11/2015,,64.43378869,61.0076018,0
8/12/2015,,60.84125862,57.5262588,0
8/13/2015,,57.59647729,54.28195,0
8/14/2015,,53.93843841,50.7300408,0
8/15/2015,,51.40556465,48.3092902,0
8/16/2015,,49.3804757,46.328365,0
8/17/2015,,47.61240468,44.6232873,0
8/18/2015,,46.09620294,43.219272,2.275
8/19/2015,,45.10253586,42.3679686,5.203
8/20/2015,,44.65945619,41.9765684,4.84
8/21/2015,,44.8989652,42.3079904,3.929
8/22/2015,,46.75981377,44.3035982,2.822
8/23/2015,,48.04095218,45.4748778,3.8
8/24/2015,,47.44234582,44.6593133,5.405
8/25/2015,,48.86076678,46.0915628,4.537
8/26/2015,,52.22558247,49.3752009,3.283
8/27/2015,,52.75663096,49.704005,3.633
8/28/2015,,52.40028605,48.7148438,4.017
8/29/2015,,53.59878402,48.8581908,7.736
8/30/2015,,54.85780842,49.5988789,13.024
8/31/2015,,56.12537815,50.9405316,13.587
9/1/2015,,57.30216244,52.4129602,14.1
9/2/2015,,57.81255086,53.0279861,6.864
9/3/2015,,57.10005979,52.3960851,8.14
9/4/2015,,57.22385343,52.5163816,11.925
9/5/2015,,57.84723518,53.0844483,10.705
9/6/2015,,59.31295044,54.196949,3.426
9/7/2015,,68.03806055,62.57796,2.208
9/8/2015,,75.80967203,69.8338559,1.177
9/9/2015,,75.8685944,70.02995,0
9/10/2015,,78.63655864,72.365597,0
9/11/2015,,74.72496313,68.3211201,0
9/12/2015,,70.34803758,63.9570431,0
9/13/2015,,66.7427884,60.2324826,0
9/14/2015,,64.22532963,57.3263001,0
9/15/2015,,63.30522817,55.5972499,0
9/16/2015,,62.14530302,54.0933622,0
9/17/2015,,60.67696842,52.9088405,0
9/18/2015,,59.30949935,51.7427594,0
9/19/2015,,57.29897951,49.8689116,0.185
9/20/2015,,56.14584247,48.473049,0.131
9/21/2015,,56.73445554,48.4774417,0
9/22/2015,,57.57218566,48.8812401,0
9/23/2015,,57.39693602,48.7629236,0
9/24/2015,,58.01048476,49.8313327,0
9/25/2015,,58.96524967,51.0480588,0
9/26/2015,,57.91725882,50.3121303,0
9/27/2015,,56.30079599,48.9694937,0
9/28/2015,,56.16955427,48.6916514,0
9/29/2015,,57.53120401,49.210396,1.728
9/30/2015,,58.14333824,49.1565019,4.094
10/1/2015,,62.3369539,53.0048867,3.36
10/2/2015,,65.71485088,56.5943614,5.365
10/3/2015,,64.87161629,56.1786052,8.166
10/4/2015,,66.60335029,57.8810716,4.585
10/5/2015,,70.69097921,61.9582689,4.056
10/6/2015,,76.30706094,67.114394,3.341
10/7/2015,,79.4724141,69.6361396,1.967
10/8/2015,,76.88597395,67.3742827,0.727
10/9/2015,,72.78184557,63.5670036,0
10/10/2015,,69.16532177,60.1427969,0
10/11/2015,,66.00659257,57.1483401,0
10/12/2015,,63.85393625,54.7262205,0
10/13/2015,,64.32624828,54.6500375,0
10/14/2015,,70.25953223,60.7412597,0
10/15/2015,,75.13331124,65.4659028,0
10/16/2015,,71.46122417,62.1752683,0
10/17/2015,,68.28585071,59.4187892,0.579
10/18/2015,,67.13795148,58.1266734,4.494
10/19/2015,,71.56610763,62.4661824,3.799
10/20/2015,,75.91410251,67.0343934,3.345
10/21/2015,,73.48506199,65.1742439,2.524
10/22/2015,,70.76461254,62.7052031,3.399
10/23/2015,,68.51090454,61.0881264,7.637
10/24/2015,,69.26095857,62.6127025,6.47
10/25/2015,,71.0622651,64.801891,6.121
10/26/2015,,70.13622558,64.3751296,7.867
10/27/2015,,70.6695913,65.0880258,11.557
10/28/2015,,74.01663406,67.6119926,9.776
10/29/2015,,77.4090502,70.1266934,6.728
10/30/2015,,79.32343595,71.5083513,7.65
10/31/2015,,81.20839692,72.6214812,8.6
11/1/2015,,83.98716973,73.8208644,6.044
11/2/2015,,84.50533922,73.3512707,5.062
11/3/2015,,82.96465764,71.8797807,5.139
11/4/2015,,88.3848409,74.4952435,4.952
11/5/2015,,97.56054482,78.9500288,6.532
11/6/2015,,99.24828492,79.3996507,7.346
11/7/2015,,100.2905921,79.7833845,7.244
11/8/2015,,100.9234932,80.0430613,6.901
11/9/2015,,103.3800238,81.8793623,4.082
11/10/2015,,110.2683776,85.6843514,5.138
11/11/2015,,118.2987463,90.2509541,6.085
11/12/2015,,130.2023059,102.6684276,3.993
11/13/2015,,137.790182,115.7076483,11.24
11/14/2015,,140.1254351,126.2064718,11.304
11/15/2015,,146.5967046,137.5246741,7.853
11/16/2015,,153.8903999,145.8636136,4.959
11/17/2015,,160.3781148,152.2671888,2.344
11/18/2015,,160.893365,152.0500353,1.339
11/19/2015,,149.6704144,138.9197761,0.938
11/20/2015,,136.7397682,124.470631,4.705
11/21/2015,,132.3368212,119.9300752,1.509
11/22/2015,,131.6166331,118.7019051,2.256
11/23/2015,,129.1809998,116.0154493,2.355
11/24/2015,,125.2331613,111.6678735,1.113
11/25/2015,,125.4899806,112.2478435,1.197
11/26/2015,,130.8615782,117.3030132,1.185
11/27/2015,,130.5974582,116.6807368,1.582
11/28/2015,,129.085929,115.7320103,5.209
11/29/2015,,133.6854636,121.4795715,5.892
11/30/2015,,138.9427294,127.1920665,5.766
12/1/2015,,141.8988052,130.2245085,0
12/2/2015,,144.8395794,132.3059932,0
12/3/2015,,146.3572508,133.2304728,0
12/4/2015,,152.644042,139.4366862,0
12/5/2015,,165.0566192,151.2547592,0
12/6/2015,,175.4261881,160.7235895,0
12/7/2015,,183.8116932,168.6516774,0
12/8/2015,,193.7891056,177.86987,0
12/9/2015,,198.0208468,181.1560389,0
12/10/2015,,196.564998,179.5413721,0
12/11/2015,,198.2946689,182.0521101,0
12/12/2015,,201.2998391,180.2540795,0
12/13/2015,177,195.9387487,171.5894321,0
12/14/2015,180,184.7331761,160.8811178,0
12/15/2015,178,178.0947618,155.1007841,0.24
12/16/2015,191,175.864269,154.1506547,0
12/17/2015,180,177.6317074,157.4823393,0.007
12/18/2015,170,176.1389131,156.2213396,0
12/19/2015,181,173.2583192,153.5847548,0.022
12/20/2015,185,173.6481221,153.9332898,0
12/21/2015,184,169.7083839,150.1153664,0
12/22/2015,166,165.8996142,146.8907353,0
12/23/2015,174,166.9147732,148.2828515,0.058
12/24/2015,183,170.3392917,152.4708277,0.71
12/25/2015,204,179.0071546,161.812459,0.816
12/26/2015,224,189.1673325,172.3518998,0.879
12/27/2015,249,197.9411577,181.4374013,0.967
12/28/2015,262,205.8658204,189.7021163,1.512
12/29/2015,278,207.6814024,192.8344446,1.248
12/30/2015,260,200.7695288,181.0219805,0.778
12/31/2015,244,188.4171951,166.3073116,1.088
1/1/2016,237,178.0202508,156.9664095,1.091
1/2/2016,225,167.3946401,147.5742002,1.322
1/3/2016,213,154.7063438,135.9835802,0.62
1/4/2016,183,145.2124195,127.7125558,0
1/5/2016,158,139.4076193,123.5002566,0.389
1/6/2016,143,136.8683591,121.9469471,0.49
1/7/2016,143,137.6361843,123.2725806,0.109
1/8/2016,143,136.3500475,122.2431357,0
1/9/2016,139,132.6374759,118.9249605,0.694
1/10/2016,148,129.8888899,116.6592553,1.001
1/11/2016,166,127.9986007,115.2944948,1.114
1/12/2016,179,127.4493867,115.102972,0.106
1/13/2016,151,125.8757306,113.903105,1.29
1/14/2016,156,124.0698099,112.6057954,0.749
1/15/2016,161,123.1277366,112.0571969,1.353
1/16/2016,168,122.1238895,111.5459084,1.798
1/17/2016,173,122.901655,112.7682544,2.399
1/18/2016,179,125.0065364,115.2537082,2.903
1/19/2016,185,127.8712248,118.4401644,3.298
1/20/2016,191,131.4748866,122.3181977,3.123
1/21/2016,209,135.414777,126.4602821,3.025
1/22/2016,218,140.4498179,131.7554152,3.502
1/23/2016,218,149.0271551,140.4020604,2.831
1/24/2016,215,161.6547011,153.1693493,0.25
1/25/2016,164,166.809239,157.7461641,0.158
1/26/2016,140,156.3856583,147.6385394,0.383
1/27/2016,137,150.7720414,142.436971,0.574
1/28/2016,129,151.4646757,143.5303799,0.618
1/29/2016,124,153.5928036,145.6696091,0.822
1/30/2016,122,153.9909642,146.2789325,1.647
1/31/2016,129,158.7749491,151.3011137,1.56
2/1/2016,132,165.1901038,157.826894,1.446
2/2/2016,133,161.1535874,151.8955095,1.261
2/3/2016,130,152.019308,143.1489548,1.183
2/4/2016,130,144.9356436,136.6126904,0.704
2/5/2016,129,138.2525358,130.4126783,1.149
2/6/2016,129,133.7106013,126.4780981,1.812
2/7/2016,136,135.1070492,128.396003,1.427
2/8/2016,139,138.8668867,132.7064289,0.927
2/9/2016,134,143.2704482,137.4984041,2.394
2/10/2016,141,152.0443155,146.5573213,2.264
2/11/2016,139,161.5036869,155.8011667,2.338
2/12/2016,139,168.1273848,161.983517,1.528
2/13/2016,132,171.256304,164.7485233,1.523
2/14/2016,128,171.3868694,165.24566,1.927
2/15/2016,129,176.253931,170.6739769,2.616
2/16/2016,132,182.8057068,177.3754492,1.317
2/17/2016,129,182.8854838,177.7228777,1.622
2/18/2016,124,183.1364775,178.5835289,1.969
2/19/2016,124,189.768584,185.5857943,2.04
2/20/2016,122,201.2793746,197.4359241,3.644
2/21/2016,131,218.7296688,215.1342389,2.987
2/22/2016,138,237.5425623,233.8856704,2.493
2/23/2016,139,250.8078185,247.1566176,2.433
2/24/2016,134,257.8297504,254.2120788,2.177
2/25/2016,128,255.6034959,251.9236306,1.186
2/26/2016,121,240.201415,236.4830277,0
2/27/2016,112,218.7633495,215.4853615,0.589
2/28/2016,111,204.9104596,202.3284478,1.382
2/29/2016,111,198.6920712,196.7011922,1.359
3/1/2016,110,192.0208017,189.731358,2.218
3/2/2016,112,188.8944508,186.8995388,1.897
3/3/2016,110,184.9796215,183.0735801,1.495
3/4/2016,103,174.8223382,173.8206424,1.417
3/5/2016,104,163.2678406,161.6927305,1.096
3/6/2016,106,154.1720591,152.5026827,0.105
3/7/2016,97.4,142.6762422,141.3097337,0
3/8/2016,94.6,131.8768964,130.727383,0.162
3/9/2016,101,122.3454973,121.5465495,1.191
3/10/2016,107,119.3878339,118.7820043,1.486
3/11/2016,108,119.3953019,119.0376136,1.494
3/12/2016,108,118.6063896,118.4369343,0.98
3/13/2016,108,118.3734467,118.2977232,1.533
3/14/2016,108,118.3863663,118.51701,1.935
3/15/2016,107,120.990393,121.2933189,2.124
3/16/2016,107,125.1884163,125.622658,2.346
3/17/2016,105,127.7986963,128.1679965,0.526
3/18/2016,100,124.7131585,124.9959538,1.18
3/19/2016,99.2,118.6638411,119.081925,0.401
3/20/2016,96.8,113.3275482,113.7653521,0.7
3/21/2016,94.8,107.4957849,108.0980542,0.7
3/22/2016,93.8,104.2834075,105.1217003,1.775
3/23/2016,95.2,105.0452856,106.0762095,1.335
3/24/2016,95.6,107.1916447,108.2208215,0.72
3/25/2016,93.5,106.4777489,107.3969003,0.796
3/26/2016,91.3,102.8844935,103.9192034,0.953
3/27/2016,87.5,99.97091122,101.1269325,0.664
3/28/2016,86.3,97.84622391,99.1045114,0.985
3/29/2016,87.6,96.39664504,97.7561544,0.925
3/30/2016,87.7,95.67156051,97.1151554,0.675
3/31/2016,86,95.24587636,96.7540247,2.156
4/1/2016,83.7,95.01937548,96.6098286,0
4/2/2016,81.7,92.83681258,94.3068702,0
4/3/2016,81,87.19149097,88.7568474,0
4/4/2016,80.3,81.95640804,83.5414412,0
4/5/2016,79.8,77.35103603,79.1244796,0
4/6/2016,82.8,73.93688695,75.6436366,0
4/7/2016,80.5,69.17856262,71.0116502,0
4/8/2016,81.6,65.77958017,67.6785233,0
4/9/2016,80,63.01459367,64.9838861,0
4/10/2016,77.6,60.6045344,62.6228727,0.22
4/11/2016,78.1,59.47197128,61.5871888,0.339
4/12/2016,83.3,59.46183679,61.5934875,0
4/13/2016,84.5,58.68978559,60.8346514,0.002
4/14/2016,86.5,57.8740771,60.2870392,0.751
4/15/2016,188,68.35406817,72.2452092,1.571
4/16/2016,344,106.7832964,112.7001736,3.647
4/17/2016,526,165.4001187,175.860003,2.825
4/18/2016,142,222.4457264,235.9195288,2.546
4/19/2016,112,212.4138869,223.7115434,2.422
4/20/2016,98.1,184.2850353,192.2287691,4.019
4/21/2016,90.9,163.495942,169.2021715,5
4/22/2016,86.5,149.1344541,154.2080694,3.177
4/23/2016,90.8,160.4809847,166.4863214,2.597
4/24/2016,104,184.6130804,190.219363,1.664
4/25/2016,90.7,171.951666,177.2720212,0.062
4/26/2016,85.5,153.2041763,154.8192611,0
4/27/2016,83.4,141.0497096,141.5581397,2.676
4/28/2016,81.2,133.4339516,133.039992,2.671
4/29/2016,79.3,127.7569115,126.3508115,4.078
4/30/2016,80.1,123.1651461,121.3167102,8.724
5/1/2016,84.7,124.5499024,122.9486402,4.504
5/2/2016,98.3,137.402608,135.3564542,4.42
5/3/2016,89.3,146.5411198,143.8820484,8.29
5/4/2016,88.2,143.1307012,141.2873374,8.445
5/5/2016,85.2,140.3536319,139.1761801,4.404
5/6/2016,83.3,136.085782,134.2484232,4.001
5/7/2016,79.4,127.7427561,125.8894379,3.566
5/8/2016,77.5,120.3634833,118.6018983,2.864
5/9/2016,76.4,113.9374523,112.1493585,2.244
5/10/2016,75.7,108.3929427,106.4296749,1.875
5/11/2016,76.8,106.6970736,104.5809001,1.194
5/12/2016,77.1,106.475676,103.6760546,0.612
5/13/2016,74.4,103.2500357,100.0476556,1.414
5/14/2016,74.7,107.3095695,103.7083865,0.705
5/15/2016,72.8,111.9918892,107.3733689,0
5/16/2016,72,108.1735926,102.9494383,0
5/17/2016,70.7,106.0786931,100.4299128,0
5/18/2016,70.4,105.0111216,99.125594,0
5/19/2016,72.1,104.5264018,98.887999,0
5/20/2016,72.1,105.6046156,99.7111256,0
5/21/2016,69.4,104.6410535,98.7323521,0
5/22/2016,67.9,103.3163765,97.2461099,0
5/23/2016,68.6,101.024079,95.2167039,4.947
5/24/2016,66.9,101.3667878,96.0034856,7.964
5/25/2016,66.1,98.88667979,94.7151746,4.24
5/26/2016,64.8,94.93124851,91.7861766,4.097
5/27/2016,64.6,91.59473311,89.374872,3.873
5/28/2016,64.2,88.79725507,87.2931449,3.483
5/29/2016,77.5,91.3119829,90.9862689,2.401
5/30/2016,80.9,96.14499296,96.1361638,1.143
5/31/2016,72.3,94.27079548,93.9540663,0
6/1/2016,70.3,91.84443754,91.1840878,0
6/2/2016,69.5,89.97554049,89.1355298,0
6/3/2016,81.2,94.84313254,94.1954281,0
6/4/2016,76.5,103.3586265,102.2087857,0
6/5/2016,80.7,100.8957429,99.5174505,0
6/6/2016,75.1,94.7711522,93.5069412,0
6/7/2016,74.3,90.30753507,89.260758,0
6/8/2016,73.8,87.20194844,86.276083,0
6/9/2016,71.6,84.53042583,83.7332923,0
6/10/2016,69.7,82.11505745,81.464977,0
6/11/2016,70,80.09750779,79.6205984,0
6/12/2016,71.9,79.13375973,78.870386,0
6/13/2016,119,84.73920076,85.0151232,0
6/14/2016,107,92.13335961,92.0081613,0
6/15/2016,92,90.23797362,90.1463443,0
6/16/2016,82.4,86.92055045,86.9648613,0
6/17/2016,80.4,83.93108409,84.0526252,0
6/18/2016,78.8,81.29942105,81.4824961,0
6/19/2016,75.6,78.82470766,79.1938948,0
6/20/2016,73.9,76.59079144,77.1470319,0
6/21/2016,72.8,74.56492133,75.3081055,0
6/22/2016,71.7,72.77699474,73.6880537,0.422
6/23/2016,70.7,71.16522174,72.2295962,0.091
6/24/2016,69.3,69.61499034,70.8607936,0
6/25/2016,67.8,68.18288917,69.598516,0
6/26/2016,67.7,66.88183605,68.4357126,0
6/27/2016,68.1,65.70444516,67.3625399,0
6/28/2016,68.2,64.58786746,66.4767836,1.276
6/29/2016,66.9,63.9833556,66.2093659,3.28
6/30/2016,67.6,63.94163302,66.3800558,3.103
7/1/2016,66.6,63.63745204,66.3620524,2.843
7/2/2016,67.6,63.74590565,66.8914352,2.07
7/3/2016,66.9,65.41450919,68.934836,0.626
7/4/2016,65.5,66.57082981,70.016869,0
7/5/2016,64.4,65.23995666,68.6925212,0
7/6/2016,63.7,63.93559706,67.4093508,0
7/7/2016,63.2,62.71401323,66.1620864,0
7/8/2016,62.6,61.57057094,64.995122,0
7/9/2016,62.3,60.47850713,63.9685106,0
7/10/2016,61.7,60.04093233,63.6124052,0
7/11/2016,63.9,63.81193652,67.6698934,0
7/12/2016,62,68.14569473,71.808603,0
7/13/2016,65.3,71.0648805,75.0298011,0
7/14/2016,63.5,80.92394071,85.0452454,0
7/15/2016,62.5,84.6772912,88.3492019,0
7/16/2016,61.9,78.6619961,82.4548427,0
7/17/2016,61.4,75.55335015,79.5751113,0
7/18/2016,64.1,74.30708129,78.4082324,0
7/19/2016,64.5,72.54897428,76.7465452,0
7/20/2016,62.5,71.20980864,75.4835768,0
7/21/2016,63,70.47885903,74.7752217,0
7/22/2016,63.3,69.48045003,73.8144206,0
7/23/2016,64.7,69.74880905,74.0556942,0
7/24/2016,63.9,71.44480844,75.4776575,0
7/25/2016,74.6,78.41502371,82.8953753,0
7/26/2016,65.9,86.39664271,90.2793854,0
7/27/2016,72.2,85.58166484,89.6526534,0
7/28/2016,72.2,84.78696268,88.42449,0
7/29/2016,70.1,79.94400187,83.7084992,0
7/30/2016,69.2,75.52208472,79.4330704,0
7/31/2016,69.6,74.4746553,78.6281445,0
8/1/2016,68,74.01996574,78.1420419,0
8/2/2016,67.2,71.64573802,75.6692941,0
8/3/2016,67,70.0506967,73.7836755,0
8/4/2016,66.1,68.14345505,71.8652833,0
8/5/2016,67.5,66.18673055,70.0358432,0
8/6/2016,66.5,64.47088954,68.3873502,0
8/7/2016,66.6,63.11671094,66.9017876,0
8/8/2016,65.8,61.8844948,65.5516957,0
8/9/2016,64.4,60.55801726,64.4372127,1.835
8/10/2016,65.5,60.06924495,64.4299223,7.246
8/11/2016,66.6,60.55476258,65.54514,7.863
8/12/2016,66.3,61.27009103,67.2007036,11.302
